Time,FP1,AFF5,AFz,F1,FC5,FC1,T7,C3,Cz,CP5,CP1,P7,P3,Pz,POz,O1,FP2,AFF6,F2,FC2,FC6,C4,T8,CP2,CP6,P4,P8,O2,HEOG,VEOG,
-0.1,-1.065312106e-06,-6.329386787e-07,-2.246095080e-06,-3.575420266e-07,2.020398556e-07,8.580340399e-08,4.505600175e-06,8.367125024e-07,5.204895663e-07,-9.928082357e-08,5.149053528e-07,-1.946127118e-06,-5.790361251e-07,-1.782155776e-06,-4.741520023e-06,-4.285999187e-06,-5.381887703e-06,-2.247225825e-06,-1.008013012e-06,-4.372596662e-07,-2.790488068e-06,-3.558157153e-07,-2.281282393e-06,-9.287763481e-07,-1.211223525e-06,-3.708889079e-06,-4.706473095e-06,-7.864101265e-06,3.226123252e-06,7.685931019e-06
-0.095,-7.889106348e-06,1.245856129e-06,-1.064510526e-06,-2.423354108e-07,7.735424422e-07,5.719619666e-06,3.196142114e-06,3.491918598e-06,1.382202076e-07,4.173781115e-06,2.642558379e-07,-1.023895898e-06,3.880122122e-07,-4.165958784e-06,-7.384565367e-06,-5.208492686e-06,-8.894667185e-06,-1.748900913e-06,-4.178245834e-07,2.870768960e-07,-3.196843017e-07,7.747768932e-07,-1.062221990e-06,-1.673298564e-06,1.778285841e-06,-4.842437753e-06,-3.276408667e-06,-1.066688733e-05,1.787653314e-05,9.155059662e-06
-0.09,-9.467301771e-06,3.893142927e-06,1.849705809e-06,-2.508602480e-07,1.162256444e-06,9.568953972e-06,-6.161999560e-06,5.667584948e-06,-2.115923306e-07,8.629978076e-06,2.069989594e-07,1.907147167e-06,2.538732287e-06,-3.307203822e-06,-2.539016726e-06,3.539934467e-07,-3.661726298e-06,1.793159615e-07,4.612712247e-07,9.320023755e-07,4.907668962e-06,1.448749275e-06,4.279656627e-06,-7.058145647e-07,5.208416363e-06,-3.047370494e-07,4.906677161e-06,-1.030564489e-06,-3.723323562e-06,-1.467019406e-06
-0.085,-4.359679747e-06,3.425900280e-06,-4.817153892e-07,-2.160802094e-06,-4.957472454e-08,6.162422260e-06,-9.572401108e-06,4.814598345e-06,-6.494498854e-07,7.307888976e-06,-5.768073191e-08,4.162725325e-07,2.015238779e-06,-2.644253809e-06,-3.318567926e-07,2.245058887e-06,-9.911022559e-07,-1.421089563e-06,-1.246003428e-06,-6.558366011e-07,4.672459400e-06,-2.428521393e-07,5.186831029e-06,-6.571280162e-07,3.500730585e-06,8.930151922e-07,6.331063280e-06,3.255634693e-06,-1.804434385e-06,1.404639309e-06
-0.08,6.616711479e-07,1.056152564e-06,-4.084952495e-06,-4.159407955e-06,-2.170679446e-06,-5.929527738e-07,-6.364290467e-06,1.171605721e-06,-1.742699264e-06,2.088661016e-06,-1.337862107e-06,-2.620511258e-06,-7.753930249e-07,-2.397101768e-06,-4.592332019e-07,1.159609200e-06,-9.868938063e-07,-3.013631467e-06,-2.799804353e-06,-2.400654366e-06,2.470619261e-06,-1.880307192e-06,1.734056043e-06,-1.241891035e-06,-1.061590040e-07,-5.017373435e-07,3.007560627e-06,2.730723992e-06,1.847281571e-06,-1.736028739e-05
-0.075,-1.585466530e-07,-1.562235758e-06,-5.725326770e-06,-4.535813013e-06,-3.560532697e-06,-5.424800624e-06,1.390745832e-06,-2.178551917e-06,-2.839480777e-06,-2.196119787e-06,-2.852489929e-06,-3.930121672e-06,-3.638250475e-06,-3.082265310e-06,-3.187854079e-06,-2.403945311e-06,-4.339315530e-06,-3.634912850e-06,-2.902261424e-06,-2.885436711e-06,-2.346154670e-07,-2.194204002e-06,-2.947138444e-06,-2.300316527e-06,-2.963385365e-06,-3.893874404e-06,-2.464561887e-06,-2.275164498e-06,8.655516383e-06,-2.425921181e-06
-0.07,-5.376114976e-06,-3.144911099e-06,-4.246995650e-06,-3.583864446e-06,-3.972648174e-06,-6.091334599e-06,6.396896091e-06,-3.508198869e-06,-3.819929318e-06,-2.586069929e-06,-4.097261246e-06,-1.697003498e-06,-4.313061609e-06,-4.082605951e-06,-4.808580356e-06,-4.238845095e-06,-7.073364226e-06,-3.279670102e-06,-2.264770461e-06,-2.679075212e-06,-2.039640377e-06,-2.140956872e-06,-3.392379797e-06,-3.542988489e-06,-3.689138263e-06,-5.838615835e-06,-4.064129433e-06,-4.300632347e-06,1.964596770e-06,-1.049119046e-05
-0.065,-7.447002208e-06,-3.872012265e-06,-2.699334407e-06,-3.039399256e-06,-4.139560276e-06,-4.717455460e-06,6.854429245e-06,-3.342367906e-06,-4.265632473e-06,-1.191975667e-06,-4.513723324e-06,1.204068583e-06,-2.902089127e-06,-4.809671085e-06,-3.987100666e-06,-3.012531730e-06,-7.416400413e-06,-3.123212808e-06,-2.690523944e-06,-3.214710276e-06,-3.444955991e-06,-3.170209011e-06,4.276339461e-07,-4.684878714e-06,-3.183742921e-06,-5.278729720e-06,-1.108979151e-06,-1.236916326e-06,-9.639459151e-06,-4.399493165e-06
-0.06,-1.694396722e-06,-3.580331449e-06,-2.375566594e-06,-3.038163605e-06,-3.940636462e-06,-2.975048476e-06,4.986531746e-06,-2.794125042e-06,-3.443506143e-06,-1.199408974e-06,-3.611540801e-06,2.007174982e-06,-7.590286983e-07,-4.016346366e-06,-5.450298374e-07,9.794854136e-07,-4.345537168e-06,-1.734814495e-06,-3.198401280e-06,-3.650512931e-06,-2.777992698e-06,-3.940384218e-06,4.024659919e-06,-4.424879861e-06,-1.265367595e-06,-2.141679700e-06,4.173040603e-06,5.436031481e-06,-1.024919365e-05,1.272557024e-06
-0.055,7.692007097e-06,-1.945369333e-06,-1.637265359e-06,-1.888530808e-06,-2.199909864e-06,-2.941774104e-07,4.235297378e-06,-1.781921417e-06,-9.073380401e-07,-2.973982703e-06,-1.146339321e-06,7.138357551e-07,8.516510049e-07,-1.316031442e-06,3.414402558e-06,5.174284115e-06,8.263597948e-07,2.451054700e-06,-1.197252001e-06,-1.773166051e-06,1.180462082e-06,-1.818909643e-06,2.770483203e-06,-1.877620960e-06,2.386549575e-06,1.824870418e-06,7.622085943e-06,1.063321676e-05,-2.375041088e-06,9.253713254e-06
-0.05,1.145836253e-05,5.845445897e-07,1.596081049e-06,1.323844331e-06,1.239107406e-06,3.862191559e-06,4.428849856e-06,4.708316372e-08,2.237905166e-06,-4.055317975e-06,2.014694144e-06,-1.399557494e-07,1.637440351e-06,2.118295123e-06,5.797826075e-06,7.321329524e-06,6.050095016e-06,8.066185344e-06,3.699375580e-06,2.662295933e-06,6.686674076e-06,3.219415967e-06,-2.350331753e-06,2.002859845e-06,6.555459453e-06,4.773617025e-06,7.432070549e-06,1.163032669e-05,1.427237658e-05,1.438741201e-05
-0.045,5.559073471e-06,2.369139350e-06,5.950613772e-06,4.815759400e-06,4.386120895e-06,7.163403456e-06,3.554256031e-06,1.866403516e-06,4.044277712e-06,-2.791202980e-06,4.304154279e-06,9.875156238e-07,1.957808956e-06,4.310218592e-06,5.760566273e-06,6.630954370e-06,9.133505629e-06,1.064590060e-05,7.915968529e-06,6.659061944e-06,9.259070401e-06,7.546209277e-06,-5.656902591e-06,4.937180682e-06,8.499659418e-06,5.766812552e-06,4.945841023e-06,9.400576748e-06,-1.490845051e-05,-6.009675084e-06
