Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,
-10,2.432703021e-03,-1.736181963e-04,2.259084824e-03,-5.778420870e-04,1.042326509e-04,-4.736094360e-04,5.443640451e-04,1.336372916e-04,6.780013367e-04,-3.340126546e-04,1.991967976e-04,-1.348158571e-04,-2.088195377e-04,2.475226844e-04,3.870314676e-05,-5.310123079e-05,1.933234561e-04,1.402222253e-04,-6.505037932e-05,3.846642635e-04,3.196138841e-04,2.779375134e-04,2.278980594e-04,5.058355728e-04,8.861316105e-04,4.777191830e-04,1.363850794e-03,1.287831145e-03,3.007986971e-04,1.588629842e-03,4.477410877e-04,6.081306911e-04,1.055871779e-03,-9.967223071e-04,3.567960052e-04,-6.399263020e-04,-1.942929723e-03,1.876136511e-04,-1.755316071e-03,-9.936728455e-04,4.812568866e-04,-5.124159589e-04,-1.963519617e-03,4.779198696e-04,-1.485599747e-03,3.576541677e-04,2.700121159e-04,6.276662837e-04,-2.875183131e-04,2.150418772e-04,-7.247643585e-05,-2.496748650e-04,3.356042437e-04,8.592937869e-05,-4.227006711e-04,-1.557142255e-05,-4.382720936e-04,4.611557520e-04,2.757245116e-04,7.368802637e-04,-1.593482637e-04,4.888877588e-04,3.295394951e-04,3.841948248e-04,2.357896195e-04,6.199844443e-04,-8.869043929e-04,3.810000286e-04,-5.059043642e-04,8.689052090e-04,4.533477073e-04,1.322252916e-03,-8.950520477e-04,4.318992265e-04,-4.631528212e-04,-1.645366352e-03,2.588912640e-04,-1.386475088e-03,-1.258575387e-03,3.141889797e-04,-9.443864073e-04,-2.408522447e-03,9.129494887e-05,-2.317227498e-03,2.157120338e-04,2.116529430e-04,4.273649768e-04,1.029699892e-03,2.470388851e-04,1.276738777e-03,-1.679992428e-05,-6.819670879e-06,-2.361959516e-05,-4.733284740e-04,2.970571124e-05,-4.436227628e-04,4.338636254e-04,2.605560369e-06,4.364691857e-04,1.639053605e-04,1.335434547e-04,2.974488151e-04,9.771501345e-04,1.557435453e-04,1.132893680e-03,1.426433993e-03,2.346664072e-04,1.661100400e-03
-9.9,2.324284556e-03,-1.743854969e-04,2.149899059e-03,-6.169419910e-04,1.036269484e-04,-5.133150426e-04,5.065710097e-04,1.295545614e-04,6.361255710e-04,-3.630080728e-04,1.960817382e-04,-1.669263346e-04,-2.232038075e-04,2.425414580e-04,1.933765050e-05,-1.020767914e-04,1.893282470e-04,8.725145558e-05,-9.989038721e-05,3.714711779e-04,2.715807906e-04,2.707868526e-04,2.267232108e-04,4.975100634e-04,8.489969095e-04,4.667865788e-04,1.315783488e-03,1.253528962e-03,2.937533086e-04,1.547282270e-03,4.483978038e-04,5.958684412e-04,1.044266245e-03,-1.008627215e-03,3.607175944e-04,-6.479096202e-04,-1.942597627e-03,2.078430609e-04,-1.734754566e-03,-9.910506493e-04,4.740979351e-04,-5.169527142e-04,-1.927537726e-03,4.684713184e-04,-1.459066407e-03,3.767792449e-04,2.660301922e-04,6.428094371e-04,-2.427492630e-04,2.128786633e-04,-2.987059967e-05,-2.645246107e-04,3.292479341e-04,6.472332339e-05,-4.436236712e-04,-9.884392088e-06,-4.535080633e-04,4.507401489e-04,2.722044073e-04,7.229445562e-04,-1.421367416e-04,4.803512133e-04,3.382144718e-04,3.708836967e-04,2.313056628e-04,6.021893596e-04,-8.891111445e-04,3.711457142e-04,-5.179654303e-04,8.346880773e-04,4.319886991e-04,1.266676776e-03,-8.483092032e-04,4.281581284e-04,-4.201510748e-04,-1.597885732e-03,2.610142343e-04,-1.336871498e-03,-1.182232360e-03,3.112001659e-04,-8.710321940e-04,-2.320118448e-03,9.547984389e-05,-2.224638604e-03,2.644306116e-04,2.109855537e-04,4.754161653e-04,1.002530057e-03,2.494603270e-04,1.251990384e-03,4.044181443e-05,-6.337032949e-06,3.410478148e-05,-4.577548815e-04,2.767504379e-05,-4.300798377e-04,4.725767239e-04,5.264529470e-06,4.778412534e-04,1.863275120e-04,1.339387491e-04,3.202662611e-04,1.000340333e-03,1.550118656e-04,1.155352199e-03,1.394474040e-03,2.323269668e-04,1.626801007e-03
-9.8,2.214629374e-03,-1.748460823e-04,2.039783292e-03,-6.563844366e-04,1.029260531e-04,-5.534583835e-04,4.656257247e-04,1.253974662e-04,5.910231909e-04,-3.937418625e-04,1.929681539e-04,-2.007737086e-04,-2.397709413e-04,2.373867836e-04,-2.384157760e-06,-1.524258136e-04,1.853436779e-04,3.291786430e-05,-1.370121158e-04,3.581634222e-04,2.211513064e-04,2.606336161e-04,2.255159090e-04,4.861495252e-04,8.078734140e-04,4.553310855e-04,1.263204500e-03,1.215257924e-03,2.869203540e-04,1.502178278e-03,4.457300469e-04,5.831947007e-04,1.028924748e-03,-1.022830914e-03,3.651048937e-04,-6.577260201e-04,-1.942840110e-03,2.271249298e-04,-1.715715181e-03,-9.901446461e-04,4.665322577e-04,-5.236123884e-04,-1.893143265e-03,4.588771043e-04,-1.434266161e-03,3.915345180e-04,2.620358907e-04,6.535704087e-04,-2.025064946e-04,2.106417571e-04,8.135262457e-06,-2.824071892e-04,3.226115417e-04,4.020435252e-05,-4.666535833e-04,-4.485203017e-06,-4.711387863e-04,4.373405110e-04,2.686506949e-04,7.059912059e-04,-1.289556078e-04,4.714145626e-04,3.424589548e-04,3.553555006e-04,2.267361157e-04,5.820916163e-04,-8.933433583e-04,3.612281290e-04,-5.321152293e-04,7.965615231e-04,4.111791155e-04,1.207740639e-03,-8.038890838e-04,4.243114460e-04,-3.795776378e-04,-1.551535883e-03,2.627379390e-04,-1.288797943e-03,-1.107622426e-03,3.075542086e-04,-8.000682172e-04,-2.234677144e-03,9.988210841e-05,-2.134795036e-03,3.090659360e-04,2.104069790e-04,5.194729149e-04,9.711421443e-04,2.516850578e-04,1.222827202e-03,9.411226854e-05,-5.541673525e-06,8.857059502e-05,-4.468191484e-04,2.602592553e-05,-4.207932229e-04,5.084998558e-04,8.465446317e-06,5.169653022e-04,2.036300816e-04,1.342328534e-04,3.378629350e-04,1.018139986e-03,1.539036861e-04,1.172043672e-03,1.356086673e-03,2.298835967e-04,1.585970270e-03
-9.7,2.103726107e-03,-1.750641811e-04,1.928661926e-03,-6.961020679e-04,1.021466467e-04,-5.939554212e-04,4.215858953e-04,1.211647018e-04,5.427505970e-04,-4.262047712e-04,1.898601192e-04,-2.363446520e-04,-2.584817047e-04,2.320722626e-04,-2.640944208e-05,-2.040084143e-04,1.813754777e-04,-2.263293656e-05,-1.763276741e-04,3.447562093e-04,1.684285352e-04,2.475249332e-04,2.242704242e-04,4.717953574e-04,7.629360233e-04,4.433870484e-04,1.206323072e-03,1.173046613e-03,2.802876563e-04,1.453334269e-03,4.396890548e-04,5.701287019e-04,1.009817757e-03,-1.039237926e-03,3.699432746e-04,-6.692946513e-04,-1.943640477e-03,2.453259882e-04,-1.698314489e-03,-9.909639771e-04,4.585870145e-04,-5.323769626e-04,-1.860407421e-03,4.491703270e-04,-1.411237094e-03,4.018583026e-04,2.580136661e-04,6.598719687e-04,-1.668861160e-04,2.082821510e-04,4.139603493e-05,-3.032399169e-04,3.157060250e-04,1.246610809e-05,-4.917176272e-04,6.066220564e-07,-4.911110051e-04,4.209578237e-04,2.650573761e-04,6.860151998e-04,-1.199029062e-04,4.620882157e-04,3.421853094e-04,3.376428791e-04,2.221050562e-04,5.597479353e-04,-8.995679875e-04,3.512532543e-04,-5.483147332e-04,7.545633756e-04,3.908928489e-04,1.145456225e-03,-7.618213691e-04,4.203522877e-04,-3.414690814e-04,-1.506395038e-03,2.640772985e-04,-1.242317739e-03,-1.034835899e-03,3.032768251e-04,-7.315590736e-04,-2.152276006e-03,1.044960744e-04,-2.047779931e-03,3.494977511e-04,2.099355718e-04,5.594333228e-04,9.356576663e-04,2.536865510e-04,1.189344217e-03,1.440134697e-04,-4.447624444e-06,1.395658453e-04,-4.405054022e-04,2.484438887e-05,-4.156610133e-04,5.415429944e-04,1.218895687e-05,5.537319512e-04,2.158007244e-04,1.344464224e-04,3.502471468e-04,1.030436795e-03,1.524418196e-04,1.182878615e-03,1.311391291e-03,2.273305164e-04,1.538721807e-03
-9.6,1.991592634e-03,-1.751044976e-04,1.816488136e-03,-7.360091793e-04,1.013058808e-04,-6.347032985e-04,3.745425473e-04,1.168556359e-04,4.913981832e-04,-4.603649089e-04,1.867611916e-04,-2.736037173e-04,-2.792796208e-04,2.266128854e-04,-5.266673546e-05,-2.566666837e-04,1.774283870e-04,-7.923829664e-05,-2.177336350e-04,3.312645275e-04,1.135308926e-04,2.315231819e-04,2.229813900e-04,4.545045719e-04,7.143867937e-04,4.309925085e-04,1.145379302e-03,1.126950805e-03,2.738399915e-04,1.400790797e-03,4.302483312e-04,5.566922071e-04,9.869405383e-04,-1.057710306e-03,3.752104091e-04,-6.824998973e-04,-1.944946028e-03,2.623227649e-04,-1.682623263e-03,-9.934890230e-04,4.502903484e-04,-5.431986746e-04,-1.829369292e-03,4.393820688e-04,-1.389987223e-03,4.077220650e-04,2.539482739e-04,6.616703389e-04,-1.359409353e-04,2.057552600e-04,6.981432469e-05,-3.269224616e-04,3.085456607e-04,-1.837680086e-05,-5.187210346e-04,5.374281627e-06,-5.133467530e-04,4.016123811e-04,2.614179514e-04,6.630303325e-04,-1.150419892e-04,4.523846444e-04,3.373426552e-04,3.177918315e-04,2.174363258e-04,5.352281573e-04,-9.077326723e-04,3.412270867e-04,-5.665055856e-04,7.087628432e-04,3.711016614e-04,1.079864505e-03,-7.221163079e-04,4.162735062e-04,-3.058428017e-04,-1.462526292e-03,2.650499725e-04,-1.197476319e-03,-9.639572135e-04,2.984008058e-04,-6.655564077e-04,-2.072958140e-03,1.093089855e-04,-1.963649155e-03,3.856332298e-04,2.095860736e-04,5.952193034e-04,8.962155281e-04,2.554411605e-04,1.151656689e-03,1.899759690e-04,-3.070764083e-06,1.869052050e-04,-4.387541738e-04,2.420532474e-05,-4.145488490e-04,5.716507504e-04,1.640642948e-05,5.880571798e-04,2.228677330e-04,1.345980215e-04,3.574657545e-04,1.037160338e-03,1.506529192e-04,1.187813257e-03,1.260553445e-03,2.246584152e-04,1.485211860e-03
-9.5,1.878279221e-03,-1.750311255e-04,1.703248095e-03,-7.760016223e-04,1.004209658e-04,-6.755806565e-04,3.246213290e-04,1.124704183e-04,4.370917473e-04,-4.961670123e-04,1.836744120e-04,-3.124926003e-04,-3.020904741e-04,2.210246240e-04,-8.106585003e-05,-3.102258059e-04,1.735059776e-04,-1.367198283e-04,-2.611101932e-04,3.177032503e-04,5.659305702e-05,2.127064559e-04,2.216437315e-04,4.343501874e-04,6.624534884e-04,4.181887303e-04,1.080642219e-03,1.077054520e-03,2.675594043e-04,1.344613924e-03,4.174051841e-04,5.429091922e-04,9.603143763e-04,-1.078072699e-03,3.808759777e-04,-6.971967216e-04,-1.946668643e-03,2.780015736e-04,-1.668667070e-03,-9.976741130e-04,4.416712270e-04,-5.560028860e-04,-1.800038225e-03,4.295412639e-04,-1.370496961e-03,4.091291193e-04,2.498250707e-04,6.589541900e-04,-1.096817961e-04,2.030219564e-04,9.334016036e-05,-3.533366433e-04,3.011479244e-04,-5.218871882e-05,-5.475466582e-04,9.803801683e-06,-5.377428565e-04,3.793448785e-04,2.577253635e-04,6.370702420e-04,-1.143991413e-04,4.423184137e-04,3.279192724e-04,2.958624182e-04,2.127530421e-04,5.086154603e-04,-9.177651259e-04,3.311557267e-04,-5.866093992e-04,6.592620940e-04,3.517759231e-04,1.011038017e-03,-6.847649300e-04,4.120685894e-04,-2.726963405e-04,-1.419977775e-03,2.656761660e-04,-1.154301610e-03,-8.950634247e-04,2.929656724e-04,-6.020977523e-04,-1.996732469e-03,1.143010886e-04,-1.882431381e-03,4.174058938e-04,2.093685180e-04,6.267744118e-04,8.529723024e-04,2.569280550e-04,1.109900357e-03,2.318598337e-04,-1.429555123e-06,2.304302786e-04,-4.414611343e-04,2.417071790e-05,-4.172904164e-04,5.988007606e-04,2.108071377e-05,6.198814743e-04,2.248999085e-04,1.347023942e-04,3.596023027e-04,1.038285578e-03,1.485648052e-04,1.186850383e-03,1.203784728e-03,2.218541357e-04,1.425638864e-03
-9.4,1.763869989e-03,-1.749065604e-04,1.588963429e-03,-8.159582265e-04,9.950872943e-05,-7.164494971e-04,2.719822352e-04,1.080099926e-04,3.799922278e-04,-5.335336978e-04,1.806021117e-04,-3.529315861e-04,-3.268232544e-04,2.153239964e-04,-1.114992580e-04,-3.644965736e-04,1.696105054e-04,-1.948860682e-04,-3.063215612e-04,3.040872297e-04,-2.234331525e-06,1.911680339e-04,2.202526032e-04,4.114206371e-04,6.073870451e-04,4.050197153e-04,1.012406760e-03,1.023469921e-03,2.614256120e-04,1.284895533e-03,4.011812661e-04,5.288055760e-04,9.299868421e-04,-1.100119696e-03,3.869017235e-04,-7.132179720e-04,-1.948688811e-03,2.922590691e-04,-1.656429742e-03,-1.003451282e-03,4.327592917e-04,-5.706919905e-04,-1.772397635e-03,4.196747864e-04,-1.352722849e-03,4.061117852e-04,2.456302959e-04,6.517420812e-04,-8.808062475e-05,2.000484344e-04,1.119678096e-04,-3.823474604e-04,2.935331600e-04,-8.881430034e-05,-5.780563436e-04,1.388402400e-05,-5.641723196e-04,3.542165992e-04,2.539720600e-04,6.081886592e-04,-1.179624880e-04,4.319061928e-04,3.139437048e-04,2.719288346e-04,2.080772449e-04,4.800060795e-04,-9.295730529e-04,3.210454082e-04,-6.085276446e-04,6.061969963e-04,3.328853432e-04,9.390823394e-04,-6.497406493e-04,4.077323725e-04,-2.420082768e-04,-1.378784033e-03,2.659783201e-04,-1.112805713e-03,-8.282239786e-04,2.870168719e-04,-5.412071067e-04,-1.923575517e-03,1.194455687e-04,-1.804129948e-03,4.447740587e-04,2.092870939e-04,6.540611526e-04,8.061021719e-04,2.581291085e-04,1.064231280e-03,2.695543914e-04,4.541038140e-07,2.700084952e-04,-4.484773372e-04,2.478850190e-05,-4.236888353e-04,6.229997725e-04,2.616705485e-05,6.491668273e-04,2.220040473e-04,1.347691475e-04,3.567731948e-04,1.033834621e-03,1.462037047e-04,1.180038326e-03,1.141340612e-03,2.189007377e-04,1.360241350e-03
-9.3,1.648483488e-03,-1.747908049e-04,1.473692684e-03,-8.557424630e-04,9.858520200e-05,-7.571572610e-04,2.168185124e-04,1.034761149e-04,3.202946273e-04,-5.723670056e-04,1.775456317e-04,-3.948213739e-04,-3.533711839e-04,2.095277489e-04,-1.438434349e-04,-4.192776155e-04,1.657428743e-04,-2.535347412e-04,-3.532164820e-04,2.904314114e-04,-6.278507053e-05,1.670156868e-04,2.188033723e-04,3.858190590e-04,5.494592129e-04,3.915317143e-04,9.409909272e-04,9.663371013e-04,2.554164404e-04,1.221753542e-03,3.816231815e-04,5.144090229e-04,8.960322044e-04,-1.123622543e-03,3.932416076e-04,-7.303809353e-04,-1.950860836e-03,3.050043119e-04,-1.645856524e-03,-1.010732748e-03,4.235846961e-04,-5.871480521e-04,-1.746407868e-03,4.098076963e-04,-1.336600172e-03,3.987289960e-04,2.413513747e-04,6.400803707e-04,-7.107311597e-05,1.968050789e-04,1.257319629e-04,-4.138042070e-04,2.857241168e-04,-1.280800901e-04,-6.100930192e-04,1.760650937e-05,-5.924865099e-04,3.263097916e-04,2.501500994e-04,5.764598910e-04,-1.256810591e-04,4.211666340e-04,2.954855749e-04,2.460797738e-04,2.034296124e-04,4.495093861e-04,-9.430438703e-04,3.109024947e-04,-6.321413756e-04,5.497379772e-04,3.143997194e-04,8.641376966e-04,-6.170009999e-04,4.032614569e-04,-2.137395431e-04,-1.338967257e-03,2.659806988e-04,-1.072986558e-03,-7.635002216e-04,2.806044463e-04,-4.828957753e-04,-1.853433086e-03,1.247085604e-04,-1.728724526e-03,4.677206817e-04,2.093391329e-04,6.770598146e-04,7.557976829e-04,2.590286736e-04,1.014826357e-03,3.029785390e-04,2.554428352e-06,3.055329674e-04,-4.596095436e-04,2.609214267e-05,-4.335174010e-04,6.442795852e-04,3.161420296e-05,6.758937882e-04,2.143218556e-04,1.348021436e-04,3.491239992e-04,1.023877322e-03,1.435919366e-04,1.167469259e-03,1.073517674e-03,2.157780207e-04,1.289295695e-03
-9.2,1.532273244e-03,-1.747404816e-04,1.357532762e-03,-8.952031016e-04,9.766532614e-05,-7.975377755e-04,1.593555959e-04,9.887147144e-05,2.582270674e-04,-6.125484505e-04,1.745051292e-04,-4.380433212e-04,-3.816115361e-04,2.036527452e-04,-1.779587908e-04,-4.743559378e-04,1.619027127e-04,-3.124532250e-04,-4.016278270e-04,2.767509717e-04,-1.248768553e-04,1.403716414e-04,2.172916135e-04,3.576632549e-04,4.889613316e-04,3.777726979e-04,8.667340296e-04,9.058245876e-04,2.495082047e-04,1.155332792e-03,3.588039436e-04,4.997487565e-04,8.585527002e-04,-1.148332781e-03,3.998418183e-04,-7.484909629e-04,-1.953016090e-03,3.161623226e-04,-1.636853768e-03,-1.019410682e-03,4.141778676e-04,-6.052328146e-04,-1.722006362e-03,3.999634823e-04,-1.322042880e-03,3.870660613e-04,2.369773368e-04,6.240433982e-04,-5.855915616e-05,1.932647209e-04,1.347055647e-04,-4.475405898e-04,2.777454531e-04,-1.697951366e-04,-6.434823083e-04,2.096543060e-05,-6.225168777e-04,2.957289505e-04,2.462512583e-04,5.419802089e-04,-1.374632537e-04,4.101201219e-04,2.726568683e-04,2.184196160e-04,1.988292075e-04,4.172488235e-04,-9.580438105e-04,3.007335272e-04,-6.573102833e-04,4.900915204e-04,2.962897573e-04,7.863812777e-04,-5.864881536e-04,3.986541959e-04,-1.878339577e-04,-1.300537179e-03,2.657089623e-04,-1.034828217e-03,-7.009431936e-04,2.737813566e-04,-4.271618370e-04,-1.786220372e-03,1.300495265e-04,-1.656170845e-03,4.862555262e-04,2.095142985e-04,6.957698246e-04,7.022718827e-04,2.596131940e-04,9.618850768e-04,3.320827026e-04,4.842035046e-06,3.369247376e-04,-4.746196707e-04,2.810079809e-05,-4.465188727e-04,6.626947645e-04,3.736568240e-05,7.000604469e-04,2.020282587e-04,1.347993613e-04,3.368276200e-04,1.008531959e-03,1.407462005e-04,1.149278160e-03,1.000651379e-03,2.124634794e-04,1.213114859e-03
-9.1,1.415428697e-03,-1.748078782e-04,1.240620819e-03,-9.341734206e-04,9.676281290e-05,-8.374106077e-04,9.985051741e-05,9.419986010e-05,1.940503775e-04,-6.539368842e-04,1.714795950e-04,-4.824572892e-04,-4.114039374e-04,1.977159849e-04,-2.136879525e-04,-5.295056739e-04,1.580884727e-04,-3.714172011e-04,-4.513710737e-04,2.630614510e-04,-1.883096227e-04,1.113734451e-04,2.157130444e-04,3.270864894e-04,4.262042132e-04,3.637917817e-04,7.899959949e-04,8.421305435e-04,2.436760181e-04,1.085806562e-03,3.328251045e-04,4.848553062e-04,8.176804107e-04,-1.173982707e-03,4.066407177e-04,-7.673419888e-04,-1.954962845e-03,3.256782779e-04,-1.629284567e-03,-1.029355018e-03,4.045691786e-04,-6.247858394e-04,-1.699105484e-03,3.901641736e-04,-1.308941310e-03,3.712368950e-04,2.324993212e-04,6.037362162e-04,-5.040019046e-05,1.894005826e-04,1.390003921e-04,-4.833734296e-04,2.696232430e-04,-2.137501867e-04,-6.780330338e-04,2.395750916e-05,-6.540755247e-04,2.626026997e-04,2.422671761e-04,5.048698758e-04,-1.531749459e-04,3.987885491e-04,2.456136032e-04,1.890701222e-04,1.942932645e-04,3.833633867e-04,-9.744166218e-04,2.905453744e-04,-6.838712474e-04,4.275019347e-04,2.785279332e-04,7.060298680e-04,-5.581276704e-04,3.939102487e-04,-1.642174217e-04,-1.263489285e-03,2.651897877e-04,-9.982994969e-04,-6.405894830e-04,2.666019041e-04,-3.739875789e-04,-1.721820459e-03,1.354221969e-04,-1.586398262e-03,5.004186672e-04,2.097940133e-04,7.102126805e-04,6.457612202e-04,2.598707507e-04,9.056319709e-04,3.568517706e-04,7.285017035e-06,3.641367876e-04,-4.932236966e-04,3.081973709e-05,-4.624039595e-04,6.783226267e-04,4.336094957e-05,7.216835763e-04,1.853316201e-04,1.347528694e-04,3.200844894e-04,9.879664745e-04,1.376764305e-04,1.125642905e-03,9.231144030e-04,2.089337655e-04,1.132048169e-03
